chinese word ranking	frequency	word	traditional	pinyin	hanviet	meaning
2615	22.1	境界	境界	jìngjiè	cảnh giới	cảnh giới/ranh giới/địa giới/cương giới/phạm vi/vùng/mức độ/trình độ
2616	22.1	教训	教訓	jiàoxùn	giáo huấn	giáo huấn/dạy bảo/dạy dỗ/bài học kinh nghiệm
2618	22.06	合法	合法	héfǎ	hợp pháp	hợp pháp/phải phép
2619	22.05	警告	警告	jǐnggào	cảnh cáo	cảnh cáo/nhắc nhở/nhắc/phạt cảnh cáo
2622	22.04	医学	醫學	yìxué	y học	y học/y khoa
2625	22.02	发觉	發覺	fājué	phát giác	phát giác/phát hiện/biết
2628	21.99	立场	立場	lìcháng	lập trường	lập trường/lập trường giai cấp
2633	21.89	人文	人文	rénwén	nhân văn	nhân văn
2634	21.87	焦点	焦點	jiāodiǎn	tiêu điểm	tiêu điểm/điểm tập trung/trọng điểm/tiêu điểm chính/nơi tập trung/trọng tâm/trung tâm
2636	21.86	指示	指示	zhǐshì	chỉ thị	chỉ thị
2639	21.85	团结	團結	tuánjié	đoàn kết	đoàn kết/hoà thuận/hữu nghị/hoà nhã
2641	21.82	出身	出身	chūshēn	xuất thân	xuất thân
2646	21.8	出色	出色	chūsè	xuất sắc	xuất sắc/đẹp đẽ/tế nhị/tinh vi/ngon
2648	21.79	品质	品質	pǐnzhí	phẩm chất	phẩm chất/tính cách/chất lượng
2649	21.79	乐趣	樂趣	lèqù	lạc thú	lạc thú/niềm vui/hứng thú/thích thú
2651	21.7	江南	江南	jiāngnán	giang nam	Giang Nam/phía nam sông Trường Giang
2655	21.64	舞蹈	舞蹈	wǔdǎo	vũ đạo	vũ đạo/vũ/điệu múa/múa/nhảy múa
2660	21.62	前提	前提	qiántí	tiền đề	điều kiện tiên quyết/tiền đề/điều kiện trước tiên
2661	21.62	越南	越南	yuènán	việt nam	Việt Nam/Việt/Vietnam
2668	21.57	相似	相似	xiāngsì	tương tự	tương tự/giống nhau/giống hệt
2672	21.55	批判	批判	pīpàn	phê phán	phê phán/phê bình
2673	21.55	发音	發音	fāyīn	phát âm	phát âm/âm phát ra
2676	21.49	现状	現狀	xiànzhuàng	hiện trạng	hiện trạng/hiện tình/tình trạng hiện nay
2677	21.49	天才	天才	tiāncái	thiên tài	thiên tài/tài năng xuất chúng/người có tài
2678	21.48	游行	遊行	yóuxíng	du hành	du hành/đi chơi xa/tuần hành/diễu hành/biểu tình
2680	21.47	势力	勢力	shìlì	thế lực	thế lực
2681	21.46	怀念	懷念	huáiniàn	hoài niệm	hoài niệm/nhớ nhung/tưởng nhớ/nhớ
2684	21.45	描写	描寫	miáoxiě	miêu tả	miêu tả/mô tả
2688	21.38	场合	場合	chánghé	trường hợp	trường hợp/nơi
2693	21.36	发明	發明	fāmíng	phát minh	phát minh/sáng chế/sự phát minh/phát kiến/sáng tạo/trình bày sáng tạo
2694	21.34	复制	復制	fùzhì	phục chế	phục chế/làm lại
2695	21.33	新生	新生	xīnshēng	tân sinh	tân sinh/mới ra đời/mới xuất hiện/sinh mạng mới/hồi sinh/phục hồi/sống lại/học sinh mới
2696	21.33	赔偿	賠償	péicháng	bồi thường	bồi thường/đền bù
2700	21.3	个别	個別	gèbié	cá biệt	cá biệt/hiếm có/riêng/riêng lẻ/riêng biệt
2701	21.3	瑞士	瑞士	rùishì	thụy sĩ	Thụy Sĩ/Thuỵ Sĩ/Switzerland
2705	21.24	佩服	佩服	pèifú	bội phục	bội phục/khâm phục/bái phục/phục mãi
2708	21.17	传奇	傳奇	chuánqí	truyền kỳ	truyền kỳ/truyền thuyết/truyện hư cấu/truyện tưởng tượng/Truyền kỳ/huyền thoại/truyện anh hùng hiệp sĩ
2710	21.15	神经	神經	shénjīng	thần kinh	thần kinh
2718	21.08	护照	護照	hùzhào	hộ chiếu	hộ chiếu/giấy thông hành
2735	20.94	岗位	崗位	gǎngwèi	cương vị	cương vị/vị trí công tác/chức vụ
2736	20.94	地道	地道	dìdào	địa đạo	nói/địa đạo/đường hầm/chính hiệu/chính gốc/thật thuần túy/chính cống/đường ngầm/chân chính/chính cống tốt/đủ tiêu chuẩn
2748	20.86	气质	氣質	qìzhí	khí chất	khí chất/tính tình/phong cách/phong độ
2751	20.83	真理	真理	zhēnlǐ	chân lý	chân lý
2754	20.81	运动员	運動員	yùndòngyuán	vận động viên	vận động viên
2758	20.78	外汇	外匯	wàihùi	ngoại hối	ngoại hối/trao đổi/ngoại tệ
2759	20.77	回报	回報	húibào	hồi báo	hồi báo/báo cáo/báo cáo với/báo đáp/báo ơn/đền ơn/báo thù/trả thù/phục thù/báo phục
2760	20.76	物理	物理	wùlǐ	vật lí/vật lý	vật lý/lý lẽ/cái lý của sự vật/vật lí học
2763	20.71	邮局	郵局	yóujú	bưu cục	bưu cục/bưu điện
2767	20.67	婚礼	婚禮	hūnlǐ	hôn lễ	hôn lễ/lễ cưới/lễ thành hôn/lễ kết hôn/đám cưới
2768	20.64	民工	民工	míngōng	dân công	dân công
2769	20.63	悲剧	悲劇	bēijù	bi kịch	bi kịch/cảnh ngộ bất hạnh
2770	20.62	流氓	流氓	líumáng	lưu manh	lưu manh/du côn/người sống lang thang/thủ đoạn lưu manh/trò lưu manh
2775	20.58	配置	配置	pèizhì	phối trí	phối trí/phân phối/bố trí/sắp xếp
2776	20.57	化学	化學	huàxué	hóa học	hóa học/xenluylôit/nhựa/hoá học/xen-lu-lô-ít
2788	20.46	万一	萬一	wànyī	vạn nhất	vạn nhất/một phần vạn/ngộ nhỡ/nhỡ ra
2791	20.45	滋味	滋味	zīwèi	tư vị	tư vị/mùi vị/tiếp thụ/cảm thụ/mùi
2794	20.44	非洲	非洲	fēizhōu	phi châu	Phi Châu/Châu Phi
2795	20.44	局面	局面	júmiàn	cục diện	cục diện/quy mô/kích thước/phạm vi
2797	20.42	密切	密切	mìqiē	mật thiết	chặt chẽ/mật thiết/làm cho gắn bó/làm cho gần gũi/cặn kẽ/tỉ mỉ/thấu đáo
2799	20.38	京剧	京劇	jīngjù	kinh kịch	kinh kịch
2800	20.38	应付	應付	yìngfù	ứng phó	ứng phó/đối phó/qua loa/có tính chất đối phó/tạm/tàm tạm
2802	20.36	心思	心思	xīnsī	tâm tư	tâm tư/ý nghĩ/suy nghĩ/trí nhớ/ý muốn/lòng dạ
2803	20.35	转向	轉向	zhuǎnxiàng	chuyển hướng	chuyển hướng/thay đổi phương hướng/thay đổi lập trường/mất phương hướng/lạc hướng
2806	20.3	正义	正義	zhèngyì	chính nghĩa	chính nghĩa/công chính/ý nghĩa chính xác/ý nghĩa đúng đắn
2807	20.28	感冒	感冒	gǎnmào	cảm mạo	cảm mạo/cảm cúm/bị cảm/bị cúm/quan tâm/khoái/thích
2809	20.27	师生	師生	shīshēng	sư sinh	sư sinh/giáo viên và học sinh/thầy trò
2811	20.25	老家	老家	lǎojiā	lão gia	lão gia/quê nhà/nguyên quán/quê quán/quê
2814	20.24	人和	人和	rénhé	nhân hòa	nhân hòa/sự đoàn kết của nhân dân/nhân hoà
2816	20.24	情报	情報	qíngbào	tình báo	tình báo/thông tin/tin tức
2819	20.2	不良	不良	bùliáng	bất lương	bất lương/không tốt/xấu/kém/rối loạn/có hại/không có hiệu quả
2820	20.2	人性	人性	rénxìng	nhân tính	nhân tính/tính người
2823	20.18	升级	升級	shēngjí	thăng cấp	thăng cấp/lên cấp/leo thang
2824	20.17	老爷	老爺	lǎoyé	lão gia	lão gia/quan lớn/quan to/nhân vật quan trọng/ông chủ/ông ngoại/cũ kỹ
2825	20.17	否认	否認	fǒurèn	phủ nhận	phủ nhận/không thừa nhận/bác bỏ
2826	20.17	名词	名詞	míngcí	danh từ	danh từ/thuật ngữ/từ chỉ khái niệm
2829	20.15	蝴蝶	蝴蝶	húdié	hồ điệp	con bướm/hồ điệp/bướm/bươm bướm
2832	20.12	装备	裝備	zhuāngbèi	trang bị	trang bị/đồ trang bị
2837	20.06	神话	神話	shénhuà	thần thoại	thần thoại/chuyện hoang đường
2841	20.04	布置	布置	bùzhì	bố trí	bố trí/sắp xếp/xếp đặt/bày biện/bài trí/trang trí/sắp đặt/thu xếp/tổ chức
2842	20.04	期望	期望	qīwàng	kì vọng/kỳ vọng	kỳ vọng/chờ đợi/mong đợi
2846	20.01	指标	指標	zhǐbiāo	chỉ tiêu	chỉ tiêu/mức
2856	19.93	财务	財務	cáiwù	tài vụ	tài vụ
2862	19.9	结局	結局	jiéjú	kết cục	kết cục/kết quả/rốt cuộc
2863	19.9	笔记	筆記	bǐjì	bút ký	bút ký/ghi chép/bài ghi chép
2864	19.9	纯粹	純粹	chúncùi	thuần túy	thuần túy/thuần chất/tinh khiết/ròng/nguyên chất/đơn thuần/thuần tuý/duy nhất/đơn độc
2866	19.88	古典	古典	gǔdiǎn	cổ điển	cổ điển/điển cố/điển tích
2869	19.85	保安	保安	bǎoān	bảo an	bảo an/an ninh/bảo vệ trị an/bảo hộ/bảo hộ lao động/giữ an toàn lao động
2873	19.83	经费	經費	jīngfèi	kinh phí	kinh phí/tiền chi tiêu/tiền phí tổn
2874	19.82	协会	協會	xiéhùi	hiệp hội	hiệp hội/hội liên hiệp
2876	19.82	宪法	憲法	xiànfǎ	hiến pháp	hiến pháp
2879	19.79	信号	信號	xìnhào	tín hiệu	tín hiệu/sóng điện/dòng điện
2880	19.78	运气	運氣	yùnqì	vận khí	vận khí/vận khí công/vận mệnh/vận số/số đỏ/vận may
2881	19.76	主流	主流	zhǔlíu	chủ lưu	chủ lưu/dòng chính/chủ yếu/xu hướng chính/bản chất/trào lưu chủ yếu
2882	19.76	苏州	蘇州	sūzhōu	tô châu	Tô Châu
2884	19.75	飞行	飛行	fēixíng	phi hành	phi hành/bay/phi/bay trên không
2887	19.74	佛教	佛教	fójiào	phật giáo	phật giáo/Phật giáo/vậy
2891	19.72	原始	原始	yuánshǐ	nguyên thủy	nguyên thủy/đầu tiên/ban sơ/ban đầu/nguyên thuỷ/nguyên sơ
2892	19.7	格式	格式	géshì	cách thức	cách thức/quy cách
2893	19.7	进攻	進攻	jìngōng	tiến công	tiến công/tiến công quân thù/tấn công/công kích
2900	19.64	夸张	誇張	kuāzhāng	khoa trương	khoa trương/khuếch trương/cường điệu hoá/nhấn mạnh
2907	19.62	倾向	傾向	qīngxiàng	khuynh hướng	khuynh hướng/nghiêng về/hướng về/thiên về/xu thế
2910	19.57	迎接	迎接	yíngjiē	nghênh tiếp	nghênh đón/nghênh tiếp/đón chào/đón tiếp/chào đón/đón nhận/đón
2916	19.51	姿势	姿勢	zīshì	tư thế	tư thế/dáng vẻ/dáng dấp/điệu bộ
2917	19.5	超越	超越	chāoyuè	siêu việt	siêu việt/vượt qua/hơn hẳn/vượt quá/khắc phục
2918	19.5	大都	大都	dàdū	đại đô	đại đô/phần lớn/đại bộ phận/đa số
2919	19.5	奋斗	奮鬥	fèndǒu	phấn đấu	phấn đấu/cố gắng
2921	19.49	造型	造型	zàoxíng	tạo hình	tạo hình/tạo dáng/tạo khuôn/khuôn mẫu
2923	19.48	大脑	大腦	dànǎo	đại não	đại não
2925	19.47	帝国	帝國	dìguó	đế quốc	đế quốc
2928	19.47	同胞	同胞	tóngbāo	đồng bào	đồng bào/anh chị em ruột/ruột thịt
2929	19.47	想像	想像	xiǎngxiàng	tưởng tượng	tưởng tượng
2932	19.47	疑问	疑問	yíwèn	nghi vấn	nghi vấn/thắc mắc/nghi ngờ
2933	19.46	光明	光明	guāngmíng	quang minh	quang minh/ánh sáng/ánh sáng mặt trời/sáng/sáng ngời/sáng rực/sáng choang/sáng chói/sáng sủa/tươi sáng/trong sáng/ngay thẳng
2939	19.41	主体	主體	zhǔtǐ	chủ thể	chủ thể/bộ phận chính/chủ chốt
2941	19.4	悲伤	悲傷	bēishāng	bi thương	bi thương/khổ đau/đau khổ/thương cảm/buồn phiền/âu sầu
2946	19.35	代理	代理	dàilǐ	đại lí/đại lý	đại lý/quyền/thay mặt/đại diện/liệu trị thay kẻ khác
2950	19.32	分数	分數	fēnshù	phân số	điểm/điểm số/phân số
2951	19.31	悲哀	悲哀	bēiāi	bi ai	bi ai/xót xa/đau xót trong lòng/thương tâm/buồn đau
2952	19.31	辉煌	輝煌	hūihuáng	huy hoàng	huy hoàng/xán lạn/rực rỡ
2955	19.27	否定	否定	fǒudìng	phủ định	phủ định/không nhận/chối bỏ/phủ nhận/từ bỏ/phản diện/mặt trái
2956	19.27	荷兰	荷蘭	hélán	hà lan	Hà Lan/Hoà Lan/Netherlands
2960	19.24	职务	職務	zhíwù	chức vụ	chức vụ
2963	19.2	生动	生動	shēngdòng	sinh động	sinh động/sống động
2965	19.19	选手	選手	xuǎnshǒu	tuyển thủ	tuyển thủ
2970	19.15	导师	導師	dǎoshī	đạo sư	đạo sư/người hướng dẫn/thầy/bậc thầy
2971	19.13	四大	四大	sìdà	tứ đại	tứ đại
2973	19.13	认定	認定	rèndìng	nhận định	nhận định/cho rằng/cho là
2974	19.13	本质	本質	běnzhí	bản chất	bản chất
2976	19.11	故乡	故鄉	gùxiāng	cố hương	cố hương/quê hương/quê nhà
2979	19.08	正当	正當	zhèngdāng	chính đáng	đang lúc/giữa lúc/trong lúc/thỏa đáng/chính đáng/hợp lý đoan trang/đứng đắn
2988	18.98	尊敬	尊敬	zūnjìng	tôn kính	tôn kính/kính trọng/đáng kính trọng/được kính trọng
2993	18.95	请教	請教	qǐngjiào	thỉnh giáo	thỉnh giáo/xin chỉ bảo
2997	18.9	大连	大連	dàlián	đại liên	Đại Liên
2998	18.9	回想	回想	húixiǎng	hồi tưởng	hồi tưởng/nhớ/nhớ lại/nghĩ lại
3000	18.89	施工	施工	shīgōng	thi công	thi công
3004	18.85	有用	有用	yǒuyòng	hữu dụng	hữu dụng/có ích
3006	18.83	美人	美人	měirén	mỹ nhân	mỹ nhân/người đẹp/con người đẹp
3009	18.82	散步	散步	sànbù	tản bộ	tản bộ/đi bách bộ/đi dạo/dạo mát
3012	18.8	动词	動詞	dòngcí	động từ	động từ
3015	18.79	丫头	丫頭	yātóu	nha đầu	nha đầu/bé gái/con gái/a hoàn/con sen
3016	18.78	定义	定義	dìngyì	định nghĩa	định nghĩa
3017	18.77	气候	氣候	qìhòu	khí hậu	khí hậu/hoàn cảnh/môi trường/kết quả/thành tựu
3018	18.76	动态	動態	dòngtài	động thái	động thái/tình hình/chiều hướng/thần thái/sắc thái/động/biến động
3020	18.73	正面	正面	zhèngmiàn	chính diện	ngay mặt/chính diện/mặt trước/mặt chính/mặt ngoài/mặt phải/mặt tốt/mặt tích cực/bên ngoài/bề ngoài/trực tiếp
3022	18.72	工程师	工程師	gōngchéngshī	công trình sư	công trình sư/kỹ sư/người thiết kế
3024	18.7	辅导	輔導	fǔdǎo	phụ đạo	phụ đạo/chỉ đạo/hướng dẫn
3027	18.66	崇拜	崇拜	chóngbài	sùng bái	sùng bái/tôn sùng/tôn thờ/tôn kính/kính trọng/thờ phụng
3028	18.66	流动	流動	líudòng	lưu động	lưu động/chảy/di động/không cố định
3031	18.63	袭击	襲擊	xíjí	tập kích	tập kích/đột kích/đánh úp/công kích bất ngờ
3034	18.63	福建	福建	fújiàn	phúc kiến	Phúc Kiến
3040	18.61	完毕	完畢	wánbì	hoàn tất	xong/hoàn tất/làm xong/xong xuôi
3045	18.55	长江	長江	chángjiāng	trường giang	Trường Giang/sông Trường Giang
3053	18.49	新年	新年	xīnnián	tân niên	tân niên/năm mới/tết Dương lịch
3066	18.43	无力	無力	wúlì	vô lực	vô lực/không có sức/không có lực lượng/mệt mỏi
3068	18.41	神奇	神奇	shénqí	thần kì/thần kỳ	thần kỳ/vô cùng kì diệu/kỳ lạ/thần bí
3069	18.4	追究	追究	zhūijīu	truy cứu	truy cứu/truy vấn/truy xét
3071	18.38	队长	隊長	dùicháng	đội trưởng	đội trưởng
3073	18.38	指数	指數	zhǐshù	chỉ số	luỹ thừa/số mũ/chỉ số
3075	18.36	总体	總體	zǒngtǐ	tổng thể	tổng thể/toàn bộ/toàn diện
3076	18.35	消除	消除	xiāochú	tiêu trừ	tiêu trừ/trừ khử/loại trừ/loại bỏ
3080	18.32	大姐	大姐	dàjiě	đại tỷ	đại tỷ/chị cả/chị hai/chị lớn/chị/đại tả/cô ả
3083	18.3	联络	聯絡	liánluò	liên lạc	liên lạc/liên hệ
3085	18.3	罗马	羅馬	luōmǎ	la mã	La Mã/Rô-ma/Rome
3088	18.27	电信	電信	diànxìn	điện tín	điện tín/điện báo
3090	18.25	试验	試驗	shìyàn	thí nghiệm	thí nghiệm/thực nghiệm/thử nghiệm/thi cử
3095	18.22	经济学	經濟學	jīngjìxué	kinh tế học	kinh tế học/kinh tế chính trị học
3097	18.21	意志	意志	yìzhì	ý chí	ý chí
3098	18.2	台北	臺北	táiběi	đài bắc	Đài Bắc/Taipei
3099	18.2	进展	進展	jìnzhǎn	tiến triển	tiến triển/tiến hoá/phát triển
3100	18.19	生长	生長	shēngcháng	sinh trưởng	sinh trưởng/lớn lên/sinh ra và lớn lên
3101	18.18	前途	前途	qiántú	tiền đồ	tiền đồ/con đường phía trước/triển vọng/tương lai
3107	18.16	客气	客氣	kèqì	khách khí	khách khí/khiêm nhường/lễ độ/khách sáo/lời nói khách sáo/cử chỉ khách sáo
3119	18.07	沙漠	沙漠	shāmò	sa mạc	sa mạc/hoang mạc
3123	18.01	所长	所長	suǒcháng	sở trường/sở trưởng	sở trường/chính sở/sở trưởng/đồn trưởng
3126	17.98	谈论	談論	tánlùn	đàm luận	đàm luận/bàn bạc/bàn tán
3129	17.95	山西	山西	shānxī	sơn tây	Sơn Tây/tỉnh Sơn Tây
3134	17.92	吸收	吸收	xīshōu	hấp thu	hấp thu/thấm hút/thu hút/thu nhận/tiếp nhận/làm giảm/giảm/kết nạp
3139	17.89	含义	含義	hányì	hàm nghĩa	hàm nghĩa/ý nghĩa sâu xa/ý nghĩa kín đáo/hàm ý/ý nghĩa
3145	17.86	行程	行程	xíngchéng	hành trình	hành trình/lộ trình/tiến trình/quãng xung
3148	17.85	营业	營業	yíngyè	doanh nghiệp	buôn bán/doanh nghiệp/kinh doanh
3149	17.85	歌词	歌詞	gēcí	ca từ	ca từ/lời bài hát
3152	17.83	日报	日報	rìbào	nhật báo	nhật báo/báo ra hàng ngày
3163	17.74	行走	行走	xíngzǒu	hành tẩu	hành tẩu/đi
3165	17.74	荣誉	榮譽	róngyù	vinh dự	vinh dự/vẻ vang
3166	17.73	考验	考驗	kǎoyàn	khảo nghiệm	khảo nghiệm/thử thách
3168	17.69	缺点	缺點	quēdiǎn	khuyết điểm	khuyết điểm/thiếu sót
3169	17.68	初步	初步	chūbù	sơ bộ	bước đầu/sơ bộ/ban đầu/lúc đầu/sơ khởi/mở đầu
3171	17.68	进程	進程	jìnchéng	tiến trình	tiến trình/quá trình diễn biến/dòng
3174	17.66	体重	體重	tǐzhòng	thể trọng	thể trọng/trọng lượng cơ thể/cân nặng
3175	17.65	言语	言語	yányǔ	ngôn ngữ	ngôn ngữ/nói/lời nói/trả lời/chào hỏi/mở miệng
3183	17.6	规矩	規矩	gūijǔ	quy củ	quy củ/phép tắc/tập quán/khuôn phép/thói quen/ngay thẳng thật thà/ngay ngắn/đúng đắn/ngoan ngoãn/hiền lành
3191	17.56	议论	議論	yìlùn	nghị luận	nghị luận/thảo luận/bàn bạc/ý kiến thảo luận/ý kiến bàn luận
3198	17.52	美食	美食	měishí	mỹ thực	mỹ thực/thức ăn ngon
3199	17.51	灾难	災難	zāinán	tai nạn	tai nạn/tai vạ/tai hoạ
3203	17.5	维修	維修	wéixīu	duy tu	duy tu/giữ gìn sửa chữa/giữ gìn và tu sửa
3204	17.48	改进	改進	gǎijìn	cải tiến	cải tiến/cải thiện/cải tạo/trau dồi
3205	17.47	消灭	消滅	xiāomiè	tiêu diệt	tiêu diệt/diệt vong/làm cho diệt vong/trừ
3209	17.46	埃及	埃及	āijí	ai cập	Ai Cập/Egypt
3210	17.45	口号	口號	kǒuhào	khẩu hiệu	khẩu hiệu/khẩu lệnh/mật lệnh/mật mã/mật ngữ/châm ngôn/cách ngôn/ngạn ngữ/tục ngữ
