chinese word ranking	frequency	word	traditional	pinyin	hanviet	meaning
4572	11.45	后期	後期	hòuqī	hấu ky/hấu kì/hấu kỳ/hậu ky/hậu kì/hậu kỳ	hậu kỳ/giai đoạn sau/thời kỳ sau/cuối
4573	11.45	笑脸	笑臉	xiàoliǎn	tiếu kiểm/tiếu thiểm	khuôn mặt tươi cười/mặt mày tươi tắn/vui vẻ/vẻ mặt vui cười
4574	11.45	卡片	卡片	qiǎpiàn	tạp phiến	tạp phiến/tấm/miếng/phên/cạc/các/phích
4575	11.45	祝贺	祝賀	zhùhè	chúc hạ/chú hạ	chúc mừng/mừng
4576	11.44	一号	一號	yīhào	nhất hiệu/nhất hào	số 1/nhất hào
4577	11.44	尺寸	尺寸	chǐcùn	xích thốn	nhỏ/bé/nhỏ bé/ngắn/hẹp
4578	11.44	拉住	拉住	lāzhù	lạp trụ	giữ chặt/kéo
4580	11.44	贵州	貴州	gùizhōu	quý châu	Quý Châu
4583	11.42	衡量	衡量	héngliàng	hành lương/hành lượng/hoành lương/hoành lượng	cân nhắc/so sánh/so đo/đánh giá/nhận định/suy nghĩ/suy tính/suy xét
4585	11.41	活儿	活兒	huóér	quạt nhi/quạt nghê/quạt nhân/hoạt nhi/hoạt nghê/hoạt nhân	việc/sự việc/nghề đơn giản
4586	11.41	发呆	發獃	fādāi	phát ngãi/phát ngai/phát ngốc	ngẩn người/đờ ra/ngây người/ngây ra/đực người ra
4587	11.41	优质	優質	yōuzhí	ưu chất/ưu chí	chất lượng tốt
4588	11.41	当选	當選	dāngxuǎn	đương tuyến/đương tuyển/đáng tuyến/đáng tuyển	được tuyển/trúng cử
4589	11.41	纠纷	糾紛	jīufēn	kiểu phân/củ phân	tranh cãi/tranh chấp/bất hoà/mối bất hoà
4590	11.41	星座	星座	xīngzuò	tinh tọa	chòm sao
4592	11.4	脱下	脫下	tuōxià	đoái hạ/đoái há/thoát hạ/thoát há	cởi
4593	11.4	为难	為難	wèinán	vi nan/vi nạn	khó xử/hơi/làm khó/rầy rà/rắc rối/bối rối/làm khó dễ/kiếm chuyện/gây chuyện
4594	11.4	先前	先前	xiānqián	tiên tiền/tiến tiền	lúc trước/trước kia/trước
4595	11.39	着眼	著眼	zháoyǎn	trứ nhãn/khán nhãn	suy nghĩ/quan sát
4596	11.39	敲门	敲門	qiāomén	xao môn	gõ cửa
4597	11.39	表面上	表面上	biǎomiànshàng	biểu miến thượng/biểu miến thướng/biểu diện thượng/biểu diện thướng	ở mặt ngoài/biểu hiện ra
4598	11.38	声响	聲響	shēngxiǎng	thanh hưởng	tiếng vang/âm hưởng/âm thanh
4599	11.38	担忧	擔憂	dànyōu	đam ưu/đảm ưu	lo lắng/lo nghĩ/lo âu
4600	11.38	理财	理財	lǐcái	lí tài/lý tài	quản lý tài sản/quản lý tiền bạc/quản lý tài vụ
4601	11.38	喝茶	喝茶	hēchá	hát trà/ới trà	uống trà
4605	11.36	老板娘	老闆孃	lǎobǎnniáng	lão bản nương	lão bản nương/bà chủ
4606	11.36	开水	開水	kāishǔi	khai thủy	nước sôi
4607	11.36	隐隐	隱隱	yǐnyǐn	ẩn ẩn/ẩn ấn/ấn ẩn/ấn ấn	ẩn ẩn/mơ hồ/lâm râm/âm ỷ/mờ mờ ảo ảo
4608	11.36	大喊	大喊	dàhǎn	đại hảm/thái hảm	hô to
4609	11.36	风味	風味	fēngwèi	phong vị	phong vị/mùi vị/hương vị/màu sắc/đặc sắc
4610	11.35	换上	換上	huànshàng	hoán thượng/hoán thướng	thay
4611	11.35	二十一	二十一	èrshíyī	nhị thập nhất	hai mươi mốt
4612	11.35	辈子	輩子	bèizǐ	bối tử/bối tý	bối tử/đời/cuộc đời
4613	11.34	葡萄	葡萄	pútáo	bồ đào	cây nho/quả nho
4614	11.34	喝水	喝水	hēshǔi	hát thủy/ới thủy	uống nước
4615	11.33	穆斯林	穆斯林	mùsīlín	mục tư lâm/mặc tư lâm	tín đồ đạo Hồi/tín đồ đạo Ít-xlam
4618	11.33	相爱	相愛	xiāngài	tương ái/tướng ái	yêu nhau
4621	11.32	废话	廢話	fèihuà	phế thoại	vô nghĩa/lời vô ích/lời thừa/lời nói nhảm/lời vô dụng/nói lời vô ích/nói lời vô dụng
4623	11.32	穿越	穿越	chuānyuè	xuyên hoạt/xuyên việt	xuyên qua/vượt/vượt qua
4624	11.32	亲身	親身	qīnshēn	thân thân/thân quyên/thấn thân/thấn quyên	tự mình/bản thân
4625	11.32	莫名	莫名	mòmíng	bá danh/mạch danh/mộ danh/mạc danh	không hiểu
4626	11.31	扩展	擴展	kuòzhǎn	khoách triển/khoáng triển	mở rộng/mở thêm/lan rộng/trải ra/nở/phồng/dãn/phát triển
4627	11.31	享有	享有	xiǎngyǒu	hưởng dựu/hưởng hữu	được hưởng
4628	11.31	水准	水準	shǔizhǔn	thủy chuẩn/thủy chuyết	tiêu chuẩn/mực nước/ngấn nước/trình độ
4629	11.3	工会	工會	gōnghùi	công hội/công cối	công hội/công đoàn
4630	11.3	拼音	拼音	pīnyīn	biện âm/phiên âm/phấn âm/bính âm	ghép vần/ghép âm/bính âm/đánh vần
4631	11.3	捐款	捐款	juānkuǎn	quyên khoản	quyên tiền/góp tiền/tặng/cúng/hiến
4632	11.29	上衣	上衣	shàngyī	thượng ý/thượng y/thướng ý/thướng y	áo/mặc áo
4633	11.29	通往	通往	tōngwǎng	thông vãng	đi thông
4634	11.29	疯子	瘋子	fēngzǐ	phong tử/phong tý	kẻ điên/người điên/người bị bệnh điên
4635	11.29	查找	查找	cházhǎo	tra hoa/tra trảo	tra tìm/tìm kiếm
4636	11.29	新西兰	新西蘭	xīnxīlán	tân tây lan/tân tê lan	Niu Di-lơn/Tân Tây Lan/New Zealand
4638	11.28	一个中国	一個中國	yīgèzhōngguó	nhất cá trúng quốc/nhất cá trung quốc	một người Trung Quốc
4639	11.28	嫉妒	嫉妒	jídù	tật đố	ghen tị/đố kị/ghen ghét
4640	11.28	文化大革命	文化大革命	wénhuàdàgémìng	văn hóa đại cức mệnh/văn hóa đại cách mệnh/văn hóa thái cức mệnh/văn hóa thái cách mệnh/vấn hóa đại cức mệnh/vấn hóa đại cách mệnh/vấn hóa thái cức mệnh/vấn hóa thái cách mệnh	cách mạng văn hóa/đại cách mạng văn hóa/văn cách
4641	11.27	从容	從容	cóngróng	tụng dong/tụng dung/túng dong/túng dung/tung dong/tung dung/thung dong/thung dung/tòng dong/tòng dung	thong dong/ung dung/rảnh rang/rỗi rãi/êm đềm/trầm tĩnh/dư giả/khá giả/rộng rãi/phong phú/đồi dào/nhiều/thung dung/dồi dào
4642	11.27	文科	文科	wénkē	văn khoa/vấn khoa	văn khoa/môn khoa học xã hội
4643	11.27	赞美	讚美	zànměi	tán mĩ/tán mỹ	ca ngợi/ca tụng/khen ngợi
4644	11.27	落地	落地	luòdì	lạc đích/lạc địa	rơi xuống đất/ra đời/chào đời
4645	11.27	诸如	諸如	zhūrú	chư như	như là/như
4646	11.26	比喻	比喻	bǐyù	bì dụ/bỉ dụ/tỉ dụ/bí dụ	so sánh/tỉ dụ/ví dụ/thí dụ/ví von/ví
4648	11.26	上台	上臺	shàngtái	thượng thai/thượng di/thượng đài/thướng thai/thướng di/thướng đài	lên đài/lên sân khấu/lên bục giảng/nhậm chức/lên nắm quyền
4650	11.26	喉咙	喉嚨	hóulóng	hầu lung	yết hầu/hầu/cổ họng/họng
4652	11.25	一体	一體	yītǐ	nhất thể	nhất thể/một khối/toàn thể/tất cả/cả thể
4653	11.24	钟头	鐘頭	zhōngtóu	chung đầu	giờ/tiếng đồng hồ
4654	11.24	恰好	恰好	qiàhǎo	kháp hảo/kháp hiếu	vừa mới/vừa lúc/đúng lúc/vừa đúng/vừa may/kháp hảo/vừa tốt
4655	11.24	拉到	拉到	lādào	lạp đáo	kéo đến/lôi đến
4656	11.24	解放军	解放軍	jiěfàngjūn	giải phỏng quân/giải phóng quân/giái phỏng quân/giái phóng quân/giới phỏng quân/giới phóng quân	giải phóng quân/quân giải phóng
4657	11.23	孤单	孤單	gūdān	cô thiện/cô đan/cô thiền	cô đơn/lẻ loi/trơ trọi/bơ vơ/cô độc/yếu/mỏng
4658	11.22	上街	上街	shàngjiē	thượng nhai/thướng nhai	trên đường phố
4659	11.22	两手	兩手	liǎngshǒu	lạng thủ/lưỡng thủ	hai tay/bản lĩnh/kỹ năng/phương pháp/biện pháp
4660	11.22	着想	著想	zháoxiǎng	trứ tưởng/khán tưởng	suy nghĩ/lo nghĩ/lo cho/nghĩ cho
4663	11.2	不方便	不方便	bùfāngbiàn	phầu phương tiện/phủ phương tiện/bất phương tiện/phi phương tiện	không có phương tiện/bất tiện/phiền phức/gặp khó khăn
4664	11.2	劳动力	勞動力	láodònglì	lao động lực	sức lao động/người lao động
4665	11.19	大幅	大幅	dàfú	đại phúc/đại bức/thái phúc/thái bức	trên diện rộng/diện rộng
4667	11.18	上楼	上樓	shànglóu	thượng lâu/thướng lâu	lên lầu
4668	11.18	想出	想出	xiǎngchū	tưởng xích/tưởng xúy/tưởng xuất	nghĩ ra
4671	11.16	树叶	樹葉	shùyè	thụ diệp/thụ hiệp	lá cây
4672	11.16	歹徒	歹徒	dǎitú	ngạt đồ/đãi đồ	kẻ bắt cóc/tên vô lại/du côn/tên côn đồ/lưu manh
4675	11.15	相声	相聲	xiāngshēng	tương thanh/tướng thanh	tướng thanh/tấu nói
4677	11.15	号称	號稱	hàochēng	hiệu xứng/hiệu xưng/hào xứng/hào xưng	được xưng/được gọi là/mệnh danh/xưng là/có tiếng là/trên danh nghĩa/tiếng là/bề ngoài là/nói là
4678	11.14	录像	錄像	lùxiàng	lục tượng	phương pháp ghi hình/thu hình lại
4679	11.14	满是	滿是	mǎnshì	mãn thị	tràn đầy
4682	11.13	影院	影院	yǐngyuàn	ảnh viện	rạp chiếu phim/rạp chiếu bóng
4685	11.12	持有	持有	chíyǒu	trì dựu/trì hữu	kiềm giữ/giữ/kềm giữ
4686	11.12	大衣	大衣	dàyī	đại ý/đại y/thái ý/thái y	áo ba-đờ-xuy/áo bành tô/áo khoác ngoài
4687	11.12	反倒	反倒	fǎndǎo	phiên đảo/phản đảo	ngược lại/trái lại/trái ngược/ngược nhau
4688	11.12	赋予	賦予	fùyú	phú dư/phú dữ	giao cho/trao cho/phó thác/giao phó
4690	11.12	夜色	夜色	yèsè	dạ sắc	bóng đêm
4691	11.11	梦见	咪見	mèngjiàn	mễ kiến/mễ hiện/mộng kiến/mộng hiện/mị kiến/mị hiện/mông kiến/mông hiện	mộng/mơ thấy/chiêm bao
4693	11.11	表格	表格	biǎogé	biểu các/biểu cách	bảng/bảng biểu/bản kê/bản khai
4694	11.11	脸红	臉紅	liǎnhóng	kiểm hồng/thiểm hồng	mặt đỏ/xấu hổ/thẹn thùng
4697	11.1	做为	做為	zuòwèi	tố vi	làm như
4699	11.09	钞票	鈔票	chāopiào	sao phiêu/sao tiêu/sao phiếu/sáo phiêu/sáo tiêu/sáo phiếu	tiền mặt/tiền giấy/giấy bạc
4700	11.09	流程	流程	líuchéng	lưu trình	nước chảy/luồng nước/qui trình công nghệ/quy trình kỹ thuật
4701	11.08	头痛	頭痛	tóutòng	đầu thống	đau đầu/nhức đầu
4703	11.08	带动	帶動	dàidòng	đái động	kéo/kéo theo/lôi kéo
4704	11.08	发育	發育	fāyù	phát dục	phát dục/dậy thì/trưởng thành/trổ mã
4705	11.08	推行	推行	tūixíng	thôi hành/thôi hạnh/thôi hạng/thôi hàng	thi hành/phổ biến/thúc đẩy/phát triển rộng
4706	11.07	草坪	草坪	cǎopíng	thảo bình	mặt cỏ/bãi cỏ
4707	11.07	确切	確切	quèqiē	xác thế/xác thiết	xác thực/chuẩn xác/xác đáng/chính xác/chắc chắn
4708	11.07	警车	警車	jǐngchē	cảnh xa	xe cảnh sát
4710	11.06	威望	威望	wēiwàng	uy vọng	uy vọng/uy danh/danh vọng/danh tiếng/tiếng tăm
4713	11.05	领取	領取	lǐngqǔ	lĩnh thủ	lĩnh/nhận/lãnh
4715	11.05	心爱	心愛	xīnài	tâm ái	âu yếm/yêu thích/yêu dấu/quý mến
4716	11.05	毛衣	毛衣	máoyī	mao ý/mao y/mô ý/mô y	áo lông/áo len đan/áo len sợi
4717	11.04	超出	超出	chāochū	siêu xích/siêu xúy/siêu xuất	vượt qua/vượt khỏi/vượt quá/đi quá
4718	11.04	列入	列入	lièrù	liệt nhập	xếp vào/liệt vào/đưa vào
4719	11.04	故障	故障	gùzhàng	cố chướng	trục trặc/hỏng hóc/vướng mắc/cản trở/sự cố
4720	11.03	雨水	雨水	yǔshǔi	vú thủy/vũ thủy	mưa/nước mưa/tiết Vũ thuỷ
4722	11.03	哈哈大笑	哈哈大笑	hāhādàxiào	cáp cáp đại tiếu/cáp cáp thái tiếu	cười ha ha
4723	11.02	侮辱	侮辱	wǔrǔ	vũ nhục	vũ nhục/làm nhục/sỉ nhục
4725	11.02	桃花	桃花	táohuā	đào hoa	hoa đào
4726	11.02	降临	降臨	jiànglín	hàng lâm/hàng lấm/giáng lâm/giáng lấm	buông xuống/phủ xuống/đến/tới/quá bộ đến
4727	11.02	伊朗	伊朗	yīlǎng	y lãng	I-ran/Ba Tư/Iran
4729	11.02	能干	能幹	nénggān	năng can/năng cán/năng hàn/năng kiền/nai can/nai cán/nai hàn/nai kiền/nại can/nại cán/nại hàn/nại kiền	có khả năng/tài giỏi/giỏi giang/giỏi/cừ
4730	11.01	二级	二級	èrjí	nhị cấp	nhị cấp
4732	11.01	八月	八月	bāyuè	bát nguyệt	tám tháng
4734	11.0	中等	中等	zhōngděng	trúng đẳng/trung đẳng	lớp giữa/bậc trung/hạng vừa/vừa/trung bình/không cao không thấp
4736	11.0	巴士	巴士	bāshì	ba sĩ	xe buýt/ô-tô buýt/bus
4738	11.0	蚊子	蚊子	wénzǐ	văn tử/văn tý	muỗi/con muỗi
4739	10.99	没有用	沒有用	méiyǒuyòng	một dựu dụng/một hữu dụng	vô ích/không có tác dụng
4740	10.99	推销	推銷	tūixiāo	thôi tiêu	đẩy mạnh tiêu thụ/mở rộng tiêu thụ/chào hàng
4743	10.98	坏事	壞事	huàishì	bùi sự/phôi sự/hoại sự	chuyện xấu/làm hư/hỏng/việc xấu/tồi
4745	10.98	固然	固然	gùrán	cố nhiên	cố nhiên/tất nhiên/dĩ nhiên/tuy
4746	10.98	惊醒	驚醒	liángxǐng	kinh tỉnh	bừng tỉnh/giật mình tỉnh giấc/thức giấc/thức dậy/làm tỉnh giấc/làm bừng tỉnh/tỉnh ngủ/dễ tỉnh giấc/dễ giật mình
4747	10.97	当着	當著	dāngzháo	đương trứ/đương khán/đáng trứ/đáng khán	làm trò
4749	10.97	葡萄酒	葡萄酒	pútáojǐu	bồ đào tửu	rượu nho/rượu vang
4750	10.97	喜剧	喜劇	xǐjù	hí kịch/hỉ kịch	hài kịch/kịch vui/hí kịch
4751	10.97	相继	相繼	xiāngjì	tương kế/tướng kế	lần lượt/nối tiếp nhau
4752	10.96	纳闷	納悶	nàmèn	nạp muộn	buồn bực
4753	10.96	塑造	塑造	sùzào	tố tạo/tố tháo (11 n)	đắp nặn/miêu tả
4754	10.95	焦急	焦急	jiāojí	tiều cấp/tiêu cấp	lo lắng/nôn nóng/sốt ruột/lo âu
4755	10.95	品味	品味	pǐnwèi	phẩm vị	thưởng thức/nếm/nếm thử/nếm mùi
4756	10.95	桂林	桂林	gùilín	quế lâm	Quế Lâm
4757	10.95	回信	回信	húixìn	hối tín/hồi tín	hồi âm/trả lời/phúc đáp/thư hồi âm/câu trả lời/lời đáp/thơ hồi âm/thơ trả lời
4758	10.95	约束	約束	yuēshù	ước thú/ước thúc	ước thúc/ràng buộc/trói buộc
4759	10.95	发抖	發抖	fādǒu	phát đẩu	phát run/run/run rẩy/run lên
4762	10.94	缺陷	缺陷	quēxiàn	khuyết hãm	chỗ thiếu hụt/chỗ thiếu sót/thiếu sót
4763	10.94	夜间	夜間	yèjiān	dạ gian	ban đêm
4764	10.94	饭后	飯後	fànhòu	phãn hấu/phãn hậu/phạn hấu/phạn hậu	sau khi ăn xong
4765	10.94	海滩	海灘	hǎitān	hải than	bãi biển
4766	10.93	大头	大頭	dàtóu	đại đầu/thái đầu	đầu to/mặt nạ/đồng bạc/phần đầu/phần chính/cái chính/kẻ phá của/người phung phí tiền của
4770	10.92	心得	心得	xīndé	tâm đắc	có lòng/tâm đắc/tâm đắc/được lòng
4771	10.92	一齐	一齊	yīqí	nhất tư/nhất tề/nhất trai	đồng loạt/nhất tề/đồng thời
4772	10.92	郊区	郊區	jiāoqū	giao khu/giao âu	vùng ngoại thành/vùng ngoại ô/khu vực ngoại thành
4774	10.92	效益	效益	xiàoyì	hiệu ích	hiệu quả và lợi ích
4776	10.91	资产阶级	資產階級	zīchǎnjiējí	tư sản giai cấp	giai cấp tư sản
4777	10.91	不惜	不惜	bùxī	phầu tích/phủ tích/bất tích/phi tích	không tiếc/không tiếc rẻ/không quản/không ngại/không sợ thiệt thòi
4781	10.9	黑板	黑板	hēibǎn	hắc bản	bảng đen
4782	10.9	也罢	也罷	yěbà	dã bì/dã bãi	cũng thế/cũng được/thôi được
4783	10.89	不快	不快	bùkuài	phầu khoái/phủ khoái/bất khoái/phi khoái	không mau/không hài lòng/không vui/buồn hiu/khó chịu/không thoải mái/chậm/không nhanh/cùn/không bén/lụt
4784	10.89	瀑布	瀑布	pùbù	bộc bố	thác nước/thác
4786	10.89	亮相	亮相	liàngxiāng	lượng tương/lượng tướng	làm nổi bật tâm tư của nhân vật/công diễn/biểu diễn/thể hiện thái độ/bộc lộ quan điểm
4787	10.89	城墙	城牆	chéngqiáng	thành tường	tường thành/thành tường/thành luỹ
4788	10.89	昂贵	昂貴	ánggùi	ngang quý	sang quý/mắc/đắt tiền/mắc mỏ/đắt đỏ
4789	10.89	河流	河流	hélíu	hà lưu	con sông/sông/sông ngòi/dòng sông
4790	10.89	上方	上方	shàngfāng	thượng phương/thướng phương	phía trên
4791	10.88	期刊	期刊	qīkān	ky san/ky khan/kì san/kì khan/kỳ san/kỳ khan	tập san/kỳ san
4792	10.88	用法	用法	yòngfǎ	dụng pháp	cách dùng/phương pháp sử dụng
4793	10.88	山坡	山坡	shānpō	san pha/sơn pha	triền núi/sườn núi/dốc núi
4794	10.88	傻瓜	傻瓜	shǎguā	sỏa qua/xọa qua	đứa ngốc/đồ ngốc/thằng ngốc/thằng dốt
4795	10.88	吸烟	吸菸	xīyān	hấp ư/hấp yên	hút thuốc
4796	10.88	看似	看似	kànsì	khán tự	nhìn như
4797	10.88	决赛	決賽	juésài	quyết tái/quyết trại	trận chung kết/đấu chung kết
4798	10.87	用人	用人	yòngrén	dụng nhân	người hầu/dùng người/cần người
4799	10.87	科长	科長	kēcháng	khoa trướng/khoa trường/khoa trưởng	khoa trưởng/trưởng khoa/trưởng ban
4801	10.87	讽刺	諷刺	fēngcì	phúng thứ/phúng thích	châm chọc/châm biếm/mỉa mai/trào phúng/chế nhạo
4802	10.87	钻石	鑽石	zuànshí	toàn thạch/toản thạch	kim cương/hột xoàn/đá kim cương/chân kính
4805	10.86	七月	七月	qīyuè	thất nguyệt	bảy tháng
4806	10.86	话筒	話筒	huàtǒng	thoại đồng	microphone/ống nói/micro/mi-crô/loa/cái loa
4807	10.86	厨师	廚師	chúshī	trù sư	đầu bếp/trù sư
4808	10.85	反馈	反饋	fǎnkùi	phiên quỹ/phản quỹ	tặng lại/phản hồi/đưa trở lại/hiệu ứng ngược
4809	10.85	步伐	步伐	bùfá	bộ phạt	nện bước/bước tiến/nhịp bước/nhịp chân/nhịp đi/tiến độ
4810	10.85	环球	環球	huánqíu	hoàn cầu	vòng quanh trái đất/toàn cầu/toàn thế giới
4812	10.84	顺手	順手	shùnshǒu	thuận thủ	thuận tay/thuận lợi/tiện tay/tiện thể/nhân tiện/nhân thể
4813	10.84	火爆	火爆	huǒbào	hỏa bộc/hỏa bạo/hỏa bạc	nóng nảy/nóng tính/thịnh vượng/sôi động
4816	10.83	笼罩	籠罩	lóngzhào	lộng tráo/lung tráo	bao phủ/che phủ
4817	10.83	镇上	鎮上	zhènshàng	trấn thượng/trấn thướng	trấn trên
4818	10.81	离不开	離不開	líbùkāi	ly phầu khai/ly phủ khai/ly bất khai/ly phi khai/li phầu khai/li phủ khai/li bất khai/li phi khai	không - ly khai/rời khỏi/rời bỏ
4819	10.81	生前	生前	shēngqián	sanh tiền/sinh tiền	khi còn sống/sinh tiền/lúc còn sống
4821	10.81	稍稍	稍稍	shāoshāo	sảo sảo/sảo sao/sao sảo/sao sao	thoáng/qua loa/sơ sơ
4823	10.8	处境	處境	chùjìng	xử cảnh/xứ cảnh	tình cảnh/cảnh ngộ/hoàn cảnh/trường hợp/tình huống/tình hình
4824	10.79	恨不得	恨不得	hènbùdé	hận phầu đắc/hận phủ đắc/hận bất đắc/hận phi đắc	hận không thể/nóng lòng/muốn/mong muốn/khao khát/nóng lòng mong muốn
